,Tweet_text,emotion
971,beardeddean fair. doesn't mean shouldn't try. culture needs change. women equal pay. it's insane,sadness
972,"beardeddean okay
 culture military needs changed. everyone wants equal pay equal",sadness
973,need affordable,sadness
974,jeanneshaheen companies base pay performance???? equal pay = union culture = less motivation =,sadness
975,#theroot #news | obama uses pen enforce equal pay women minorities,sadness
976,batgirl fights equal pay 1960s television ad supporting equal pay act - open culture,sadness
977,"obama tackles education equal pay . encourage
 people share salary data like",sadness
978,willyh20 unequal take emphasis things like reproductive,sadness
979,hi_its_nicola wallyweldon hilarious!,anger
980,areatoilet supporting equal,sadness
981,ladish,disgust
982,rape culture doesn't,joy
983,scum jindal insists need,sadness
984,"corporation
 owned scum",sadness
985,"excellent support visitors ntlmuseumsscot say behavior
 shocking. new staff deserve equal pay",sadness
986,#lt equal,joy
987,millennials: takes # fix culture #patriarchy rt ozy: there's equality #equalpay:,disgust
988,mcclatchy wonders: obama white house stack equal,sadness
989,sex,anger
990,women equal pay men? tune blackwell culture right,sadness
991,patrioppressive femoppressing culture would deny equal pay equal,sadness
992,lolaj_rk sengillibrand i'm talking whole culture treating -anyone- less anyone else. can't women get equal pay,sadness
993,great use pop culture. rt gov: peak moment #sotu conversation far: madmen_amc reference regarding equal pay,sadness
994,away culture #madmen episode. #equalpay women.,sadness
995,equal pay equal work reference mad men. social,sadness
996,equal pay! maternity leave! pop culture,sadness
997,equal pay equal,sadness
998,#potus dropping pop culture references like they're,sadness
999,shotof_jenn,sadness
1000,,sadness
1001,super__rosa equal pay rape,joy
1002,bxxchcraft chelsbian_ arguably western culture legislation ensure equal pay doesn't work theres,sadness
1003,would nice work within organizational culture values equal pay wait women negotiate,sadness
1004,equal pay cats. better access cat birth control. extended cat maternity leave. end cat rape,disgust
1005,marvelousphoto lasnowman93 whether that's,sadness
1006,cosmiclandmine possibly don't forget culture dark age mother didn't get equal,disgust
1007,"also #boultonandco we\'ll talk equal pay claims ""sorry skirts"" culture holding women back. join adamboultonsky",sadness
1008,bootlicker,joy
1009,politibunny terencewiebold equal,sadness
1010,"organizing abortion rights equal pay ending rape culture. instead feminists said ""chug! chug!",sadness
1011,women make equal pay men. rape culture,sadness
1012,feminists want special treatment.,sadness
1013,shakestweetz worry wrote,guilt
1014,*sigh* dear fools - don't equal,sadness
1015,equal pay day today. put end macho culture.,sadness
1016,snipeyhead micheas i'd like focus equal,sadness
1017,reproductive rights important racial,sadness
1018,woman works du making good points du needs change culture attract better,sadness
1019,dude explained us women culture super duper sure women feel safe speaking,disgust
1020,heard rate enough guys lulu you'll transform rape culture get equal pay,disgust
1021,"40 years
 since equal pay act! cmi annual gender salary survey says things haven't really changed - need culture",sadness
1022,bbcr4today still culture country women don't feel able ask,disgust
1023,ywcausa sfpelosi pass era & equal pay,sadness
1024,women still paid less. equally likely: many undertalented men overpaid! corporate culture design challenge #equalpay,sadness
1025,false sense helping 'oppressed muslim women' whilst avoid problems like equal,sadness
1026,n0t_a_tw4t don't believe women men. i'm feminist women receive equal,sadness
1027,bbcwomanshour 1. equal pay 2. ending violence abuse 3. making men women,sadness
1028,prolifebuttons,disgust
1029,"maaaccyd women getting equal pay/tending children ""part culture"" 100 years ago!",sadness
1030,equal,sadness
1031,"coffeeshopau ""real equality"" equal focus people thinking penises ugly also equal pay sex worker shaming rape culture",sadness
1032,jordanmooose dominated society don't believe equal pay 'equality' begins ends. it's entire overhaul,sadness
1033,also think women equal pay equal work. society's rape culture end women say,sadness
1034,daniparadis eradicating,joy
1035,hate girls anti-feminists like wow equal pay ending rape culture.... sounds,anger
1036,lhbedlam control what? equal pay? rape culture? eating disorders? politics? small scale may power,joy
1037,also substantive v formal rights & impact culture. eg don't equal pay despite illegal,sadness
1038,"modern culture society equality before
 law also means equal rights equal pay performance responsibility 4women",disgust
1039,objectivistgamr,sadness
1040,equal pay women signed obama. republicans congress refuse pass it.,sadness
1041,uk culture dept: news story: consultation gender pay gap launched: equal pay audits ...,joy
1042,lessons feminist paradise equal pay day - society culture - aei,sadness
1043,"travyyb admin/media/culture promotes abortion. maternity leave & equal pay. lets give moms & dads. shame->""breeding",disgust
1044,courf__ like ? equal pay ? opposition rape culture ? opposition female exploitation,joy
1045,right. stop feminism. structural,sadness
1046,"motivational speech: equal pay! gender roles suck! women aren't
 ornaments! end rape culture! omg im",sadness
1047,american republican men equal pay women? #gop voted unanimously,sadness
1048,lessons feminist paradise equal pay day - society culture - aei,sadness
1049,joesunionreview keep fuck union equal pay want.. unionism culture & freedom,sadness
1050,today's equal pay day. day recognize absence sad statement americas employment culture.,anger
1051,,guilt
1052,roots wage gap deeply embedded culture. must dismantle sexism fighting #equalpay! 2 directly,joy
1053,dsillyste ranagaza women west really free don't receive equal pay,sadness
1054,socialworkkent profsocialwork unisontweets history opposing equal pay,sadness
1055,,fear
1056,,disgust
1057,gatoros women want equal pay end rape culture vengeance,sadness
1058,a_weird_ninja pretty much every culture every where. think womyn get equal pay rights men.,sadness
1059,alanbissett yep. meanwhile- stories equal pay/street harassment/lad culture get nowt. gah. well done,anger
1060,"wisemythaes feminist
 lot equal pay workplace & lessening rape",joy
1061,rt lindasgrant:,sadness
1062,international women's day: extra caramel latte deserve it.,anger
1063,sluttygrlprobs cieradowork currently fighting right control,joy
1064,"documentary forum due day equal pay culture center
 cortijo miraflores #marbella",anger
1065,matt_reitzel actually equal,sadness
1066,"shout
 women rwriters: think shouldn't write pop culture write equal pay important tngs",sadness
1067,#ineedmasculismbecause don't want worry pretty little head hard things like math equal pay rape culture,sadness
1068,women fighting equal,sadness
1069,rt adaptcbe: interesting #edgewomen debate role construction industry. unisex,joy
1070,tough q&a q's. women's issues encompasses much - income,disgust
1071,"fabulous
 #edgewomen debate tonight #women #construction! creating unisex",guilt
1072,birleaf equal pay essential continuing respect female managers resulting culture sex discrimination doesn't,sadness
1073,rt ilm_edge: report calls widespread culture change executive,joy
1074,_jessieeee misandry lying rape,joy
1075,bjlemay93,anger
1076,jskylerinc right! still don't earn equal,sadness
1077,girlphenom women still don't equal pay equal work. anything anybody says women pop culture. way society treats,sadness
1078,doctorplambson maybe need 'cunts' get rights,sadness
1079,"timthesocialist feminist
",fear
1080,heycallahan democrat john henry promoting socialist culture. equal pay,sadness
1081,wladyslawmejka guardian #equalpay culture change,disgust
1082,maria_hegarty guardian,disgust
1083,marmottwo weekwoman wasn't meant. meant equal,sadness
1084,cannot believe woman #womanshour arguing equal pay work equal value,sadness
1085,> <- equal work deserves equal pay culture_design mzee26 barechesty vanessahine benjaminhodge,sadness
1086,"obama: equal pay the
",sadness
1087,pearlfectchassi agotdamnphool equal pay equal,sadness
1088,ariesep although women cheated comes equal pay greed culture live,sadness
1089,didn't think could avoid question equal pay,sadness
1090,true feminist agenda: equal pay. equal rights. old white men telling bodies. male culture attacking,sadness
1091,bzwrights rate we're going (family planning services,disgust
1092,women want equal pay think becoming,sadness
1093,"advocates4women #marriageequality also one ""culture war"" issues economic",disgust
1094,"yes! add #poverty mt letat_lechat gop derides dem
 focus ""culture war"" issues. women\'s rights economic",sadness
1095,"gop likes deride dem
 focus ""culture wars"" issues. reality women\'s rights economic",sadness
1096,"joe biden hit immigrant issue.... equal pay..... issues... ""culture",sadness
