,Tweet_text,emotion
976,wifenmotherof3 lynn_henning evangecube guy supporting gay,fear
977,good reminder equal,anger
978,going easier get marriage equality get genuine equal pay -,disgust
979,turnbulls dirty deals nats:,sadness
980,"thiz1125 did. right middle. believe gay marriage professional
 choice. don't believe equal pay differing job acuity.",sadness
981,,guilt
982,quake,joy
983,people upset marco rubio dissed fsu fact doesn't support equal pay,sadness
984,campaigned,guilt
985,i'm saying place,sadness
986,"aj_katz omfg write...other nauseating material""the plight black america""""gay marriage right""equal pay",joy
987,women can't earn equal,sadness
988,equal,sadness
989,"jesusjr2012 ""marriage equality1st",disgust
990,america needs god! gay marriage? equal pay women? driving sin!,disgust
991,sims marriage,disgust
992,cheriballinger seanhannity anncoulter foxnews jesus would gay,disgust
993,square dance begin 8pm celebrate marriage,disgust
994,newlyweds kusong celebrate,fear
995,equal pay talked two months gay marriage,sadness
996,colossal failure second wave,guilt
997,,joy
998,dehumanizes oppressors keep #lgbtqia without full rights #marriage equal pay. human would,sadness
999,milesjreed true - conservatives protest,guilt
1000,scandalwriters s4 ty helping create awareness,disgust
1001,drandymc mentions equal pay,sadness
1002,7. think kkk,joy
1003,medicare. super. equal pay. ndis. bargaining rights. gonski.,sadness
1004,the_beheld \xe2\x80\x93 deemed activist? writers opine equal,sadness
1005,gop party no: social,joy
1006,social,disgust
1007,berniesanders equal,sadness
1008,gop plan dismantle,joy
1009,jd344 sure enough. things like marriage equality & forth even equal pay already problem neo-liberals,sadness
1010,don't get,sadness
1011,"shouldn't debate issues like professional
",sadness
1012,far away human equality? there's unity #cecilthelion #blacklivesmatter gay marriage equal pay &,disgust
1013,problems equal,sadness
1014,"oh yeah baby tell political views
 \n mmm feel equal pay equal workk? \n immigration? marriage equality? oh",disgust
1015,went campaigning voting rights marriage,sadness
1016,"john whittingdale voted sex marriage/equal pay. qualified asses
 institution equality",sadness
1017,"economist
 women receive equal pay equal",sadness
1018,"etamny ""bill cosby distraction ..."" whatever. marriage equality vs. enda. equal pay vs. rape. world crisis vs. poor",sadness
1019,gave ridiculous,sadness
1020,like respect opinions people oppose equal pay marriage equality two ones i'm like,guilt
1021,i'm disbelief woman would equal pay legislation. it's like gay man marriage,anger
1022,poll people same-sex,joy
1023,sims marriage,disgust
1024,strong applause lines include calling equal pay,sadness
1025,women don't deserve equal pay lgbt people don't deserve marriage they're better. deserve they're,sadness
1026,marriage equality all. women can't get equal pay,sadness
1027,tommyjohnson44 barackobama gop,joy
1028,important things equal,sadness
1029,sims marriage,disgust
1030,berniesanders throwing standard progressive talking pts: marriage,sadness
1031,sanders hit every issue. women's health,sadness
1032,well... equal marriage. equal pay? women =,sadness
1033,"think president
 obama best president
 last 70 years.\n1. healthcare\n2. marriage equality\n3. renewed rltshp cuba\n4. equal pay",sadness
1034,#marriageequaility heterosexual marriage causes #wagegap. outlaw straight marriage #equalpay,joy
1035,gained marriage equality all. let's focus getting equal pay,disgust
1036,girlfuturist heterosexual marriage causes #wagegap. outlaw straight marriage #equalpay,joy
1037,,sadness
1038,meowjessica heterosexual marriage causes #wagegap. heterosexual marriage outlawed. end straight marriage,disgust
1039,everyone access healthcare gay marriage,disgust
1040,linglingfolife can't believe gay marriage legal. what's next? equal pay,sadness
1041,gay marriage? what's next? equal pay blacks?,sadness
1042,health care = yes\nmarriage equality = yes\nequal pay women = [that thing cartoons cloud left behind running,guilt
1043,sims marriage,disgust
1044,hey,fear
1045,gay marriage legal,disgust
1046,"okay
 equal rights comes marriage. giving women equal",sadness
1047,first stores pull confederate flag scotus rules same-sex marriage constitutional. what's,joy
1048,gov\xe2\x80\x99t shouldn\xe2\x80\x99t legislate things like/for gay,joy
1049,"willing bet reason didn't want equal marriage because
",sadness
1050,marriage equality now... what's next???? equal pay???? maternity leave???? ever,disgust
1051,confederate flag gone [\xe2\x9c\x93] . . . marriage everyone [\xe2\x9c\x93] . . . equal pay women [ ] . . . oh wait? . . . maybe 3 3,sadness
1052,"supporting gay marriage doesn't
 make gay.\njust supporting equal pay females doesn't
 make",sadness
1053,yay gay marriage. let's raise minimum,sadness
1054,gay marriage: done. let's work equal pay women?,sadness
1055,marriage,disgust
1056,equality,disgust
1057,gay marriage legal whats next!!! police getting away murder? women equal pay?,sadness
1058,liberaltheory,sadness
1059,there's marriage,disgust
1060,gay marriage??! whats next?? women getting equal pay?!!? free healthcare?? please,joy
1061,fucking happy gay marriage!! + spend energy fighting equal pay equal rights women!!,sadness
1062,gay marriage (finally) legalized. let's legalize marijuana & get women equal pay & we'll heading right,sadness
1063,gay marriage whats next?\n\nequal pay women?\na higher minimum wage?\nracial,sadness
1064,gay,disgust
1065,gay marriage legalized. $?!,disgust
1066,loves attain equal pay equal,sadness
1067,"okay
 got gay marriage hot end prejudice against
 long haired",sadness
1068,wonderful day equal marriage rights lgbtq community! let's keep equality train,disgust
1069,gay marriage legal 50 states lets get equal pay,sadness
1070,since marriage equal let's work equal pay women free health,sadness
1071,equal marriage? check! love love! equal,disgust
1072,amazing week america\naffordable healthcare act upheld\nmarriage equality passed\nconfederate flag removed\n\nnext\nhillary clinton\nequal,sadness
1073,call #gayrights marriage equality activists turn attention #equalpay,guilt
1074,happy marriage,fear
1075,gay marriage legal? what's next? body cameras cops? justice system devoid racism? equal pay women?,sadness
1076,yay gay marriage. equal pay legalizations,sadness
1077,gay marriage legal!! let's work equal pay women across,sadness
1078,marriage equality,disgust
1079,,disgust
1080,health,sadness
1081,marriage equality couples? what's,disgust
1082,metevaine faby1717 here. it's astounding week! confederate,anger
1083,im glad marriage equality wow women still equal,disgust
1084,passed sex,sadness
1085,gay marriage? preposterous!\n\nwhat's next? equal pay? police reforms? \n\nthis country headed,joy
1086,marriage equality: \nnext: equal,disgust
1087,cnn: supreme court rules favor same-sex marriage nationwide.#marriageequality...next #equalpay women,joy
1088,marriage equality: victory \n\nso....equal pay equal work,disgust
1089,ugh gay marriage ruining country. next? equal pay women? end racism? can't go back 50's segregation?,joy
1090,equal,sadness
1091,gay marriage! take back\n\nback times black people weren\'t considered people?\n\nbefore equal pay act?\n\nlol go ahead,disgust
1092,gay marriage settled let's fix equal pay,joy
1093,confederate flag down:gay marriage. what's world coming to? next thing know women getting equal,guilt
1094,list things become civilized society:\nuniversal suffrage\nmarriage equality\nequal pay equal...,sadness
1095,gay marriage,fear
1096,marriage,disgust
1097,happy family/friends waited marriage equality. salary equality? avg: men = $1; women = $,fear
1098,finally got equal marriage let\'s wait another 70 years see women get equal pay- michael,disgust
