,Tweet_text,emotion
1117,newsflash: pay gap barely budged,sadness
1118,today\xe2\x80\x99s anniversary lilly ledbetter fair pay,anger
1119,closed,disgust
1120,#talkpay it'd really nice congress passed #equalpay! need paycheck fairness act!,disgust
1121,79cents shows fight #fairpay far,guilt
1122,,anger
1123,#paygap exists & harms families. slow rate,disgust
1124,yaaas! #talkpay #equalpaycantwait #equalpay h/t,sadness
1125,obama administration taking us one step closer closing wage gap,disgust
1126,\xe2\x80\x9cthey think equal,sadness
1127,#paygap exists & harms families. slow rate,disgust
1128,\xe2\x80\x9cwhat happened & family never happen anyone.\xe2\x80\x9d \xe2\x80\x93,disgust
1129,whitehouse: rt lilly_ledbetter: .potus told proud,guilt
1130,"fight #equalpay continues 7 years
 potus signed lilly ledbetter fair pay",sadness
1131,,fear
1132,aauw highlights facts fight close gender wage gap:,disgust
1133,79cents shows fight #fairpay far,guilt
1134,closed,disgust
1135,#talkpay wonder pay equity it's,sadness
1136,rt replawrence\ngender pay gap worse women color &moms.we need,sadness
1137,rt replawrence\ngender pay gap worse women color &moms.we need,sadness
1138,women can't afford wait,sadness
1139,#paygap exists & harms families.,disgust
1140,gender pay gap worse women color moms. need,sadness
1141,gender pay gap worse women color moms. need,sadness
1142,gender pay gap worse women color. need,sadness
1143,gender pay gap worse women color moms. need,disgust
1144,closed,disgust
1145,lilly ledbetter fair pay act restored employee rights challenge pay,sadness
1146,lilly_ledbetter hasn\xe2\x80\x99t given #fairpay \xe2\x80\x93 neither,anger
1147,tell us: spend extra pennies #paygap women 21,anger
1148,#paygap exists & harms families.,disgust
1149,today\xe2\x80\x99s anniv. lilly ledbetter fair pay,anger
1150,able #talkpay problem,disgust
1151,79cents shows fight #fairpay far,guilt
1152,watch potus sign lilly ledbetter fair pay act! 7 years,sadness
1153,aauw highlights facts fight close gender wage gap:,disgust
1154,potus told proud,anger
1155,might know \xe2\x80\x9cequal pay lady.\xe2\x80\x9d here\xe2\x80\x99s lilly ledbetter won\xe2\x80\x99t give,sadness
1156,need #equalpay? gender wage gap exists almost every,sadness
1157,it\xe2\x80\x99s 2016 #equalpaycantwait. see wage gap hurts women #workingfamilies here:,guilt
1158,"fight #equalpay continues 7 years
 press
 obama signed ledbetter bill. join lilly_ledbetter 2 pm et 1/29. use #talkpay",sadness
1159,"it\xe2\x80\x99s 7th anniversary lilly_ledbetter fair pay act! use #talkpay & #equalpay celebrate with
 twitter storm 2pm et",guilt
1160,gender pay gap worse women color moms. need,sadness
1161,great #equalpay news whitehouse today! #equalpaycantwait #talkpay,guilt
1162,took important step equal pay. let's keep every woman & girl gets fair shot success:,sadness
1163,need #equalpay? gender wage gap exists almost every congressional,sadness
1164,kairyssdal marketplace check,sadness
1165,. lilly_ledbetter ready big,fear
1166,"chat with
 lilly_ledbetter 7 years ledbetter act signed pres. obama! come #talkpay 2pm et",disgust
1167,don't miss potus today lilly_ledbetter bill 7th anniversary #talkpay #equalworkequalpay #equalpaycantwait,anger
1168,potus make latest push advance equal pay women today,sadness
1169,honor 7th anniversary lilly_ledbetter,fear
1170,might know \xe2\x80\x9c#equalpay lady.\xe2\x80\x9d here\xe2\x80\x99s lilly_ledbetter won\xe2\x80\x99t give,sadness
1171,gender pay gap worse women color moms. need,sadness
1172,#talkpay,sadness
1173,gender pay gap worse women color moms. need,sadness
1174,find gender pay gap,sadness
1175,\xe2\x80\x9cthey think equal,sadness
1176,"fight #fairpay continues 7 years
 press
 obama signed ledbetter bill. join lilly_ledbetter 2 pm et 1/29. use #talkpay",sadness
1177,money sensitive issue.. don't talk,sadness
1178,negotiate salary #talkpay #genymoney,sadness
1179,"joining tech april 2013 first thought ""cool probably won\'t outdated"" finished",guilt
1180,salary hasn't gone via fortunemagazine #talkpay,sadness
1181,"job: hour
 manager",guilt
1182,salary hasn't gone via fortunemagazine #talkpay,sadness
1183,college majors highest starting,sadness
1184,salary hasn't gone via fortunemagazine #talkpay,sadness
1185,salary hasn't gone via fortunemagazine #talkpay,sadness
1186,salary hasn't gone via fortunemagazine #talkpay,sadness
1187,really can't make shit,sadness
1188,salary hasn't gone via fortunemagazine #talkpay,sadness
1189,"anonymous computer
 results 200+ orlando developers: \xe2\x80\xa6",joy
1190,salary hasn't gone via fortunemagazine #talkpay,sadness
1191,salary hasn't gone via fortunemagazine #talkpay,sadness
1192,salary hasn't gone via fortunemagazine #talkpay,sadness
1193,salary hasn't gone via fortunemagazine #talkpay,sadness
1194,salary hasn't gone via fortunemagazine #talkpay,sadness
1195,salary hasn't gone via fortunemagazine #talkpay,sadness
1196,tell coworkers,sadness
1197,salary hasn't gone via fortunemagazine #talkpay,sadness
1198,salary hasn't gone via fortunemagazine #talkpay,sadness
1199,salary hasn't gone via fortunemagazine #talkpay,sadness
1200,\xe2\x80\x9ci\xe2\x80\x99m generally open friends make.\xe2\x80\x9d #talkpay,anger
1201,new job: +6250,guilt
1202,salary hasn't gone via fortunemagazine #talkpay,sadness
1203,salary hasn't gone via fortunemagazine #talkpay,sadness
1204,salary hasn't gone via fortunemagazine #talkpay,sadness
1205,,disgust
1206,little #talkpay among friends.,anger
1207,wisewear geraldjwilmink dhsummit,guilt
1208,negotiate salary #talkpay #genymoney,sadness
1209,open salaries:,sadness
1210,relying fear convince someone respect opinions,joy
1211,lol remember time clock went physically,guilt
1212,knowing much money coworkers earn affect workplace #talkpay,sadness
1213,great piece pay transparency featuring glassdoor #talkpay,sadness
1214,paid much? co-worker wants know.,sadness
1215,"election first check owner said ""first 2 weeks training don\'t",joy
1216,"ive definitely gmd non-trivial number one wants employ you
",guilt
1217,agitating tech,joy
1218,b0rk friend's great #talkpay post blog massive information asymmetry companies,disgust
1219,new grads! don't make mistakes negotiating startup salary equity #talkpay,sadness
1220,day rockstarfinance always good one. check tripled #freelance income 2015,disgust
1221,"\xe2\x80\x9com \xc3\xa5penhet of
 transparens\xe2\x80\x9d av blank-sjef jahn arne johnson
",anger
1222,didn't even burnt,sadness
1223,\xe2\x80\x9cworkers improve situation understand working,guilt
1224,relocate chicago lose job remote contractor i've,guilt
1225,valuation,joy
1226,bottom line startup stocks taxes: successful,sadness
1227,considering #job offer private,disgust
1228,someone going invent another financial instrument better stock options compensating startup,sadness
1229,b0rk,fear
1230,rereading serena's vogue cover story april -,fear
1231,negotiate salary #talkpay #genymoney,sadness
1232,33/m/madrid 18k rubyonrails 2 a\xc3\xb1os de,anger
1233,33/h/madrid 35k a/f java (9 a\xc3\xb1os,sadness
1234,29/h/madrid 37k; .net software architect. 6 a\xc3\xb1os,disgust
1235,"nota: para que se publiquen vuestros deathmatch
 hay que poner el hashtag en el",anger
1236,29/m/madrid 33k devops engineer 4,fear
1237,29/m/alicante 25k mobile developer (2 a\xc3\xb1os,sadness
1238,32/hombre/madrid/ 0\xe2\x82\xac (paro) arquitecto software java/python / 9,disgust
1239,26/m/madrid 23k programador symfony 3 a\xc3\xb1os de,anger
1240,"26/f/madrid 12k tempo
 parcial - professor
 de ingl\xc3\xa9s nativa con 2 a\xc3\xb1os de",anger
1241,23/m/madrid 25k. ror con 3 a\xc3\xb1os de,sadness
1242,accidentally started job remote contractor i've,guilt
1243,3 things don't matter negotating,sadness
1244,gators talkpay,fear
1245,,sadness
1246,#talkpay,sadness
1247,said female worker male,joy
1248,,sadness
1249,let's stir worms again. #talkpay keep telling friends - us engineers undersell ourselves.,disgust
1250,hn thread throwaway accounts ever -,anger
1251,me: conservative $ estimate big companies.\nbigco employees:,guilt
1252,there's thing casual negotiation #techjobs #talkpay,joy
1253,izs idea #talkpay give realistic expectations person\xe2\x80\x99s experience bring,disgust
1254,get little bit nervous #talkpay. daylight powerful,disgust
1255,interesting read #equalpay (and shouldn't settle it) via,sadness
1256,guess missed,guilt
1257,"birthday
 6 days & i've",fear
1258,today bebo character eye,guilt
1259,really can't make shit,sadness
1260,watching #talkpay,guilt
1261,negotiate,sadness
1262,#talkpay \xe2\x80\x93 encouraging women share salaries \xe2\x80\x93 emma,guilt
1263,translating actor\xe2\x80\x99s salary via,sadness
1264,#talkpay surges twitter users fight inequality revealing pay,joy
1265,3 things don't matter negotating,sadness
1266,#pilots #talkpay #air #navigation : #what #height i.e #altitude #privateselfies #jets #fly #at?,sadness
1267,"#pilots #talkpay #air #navigation : why
 #private #jets #fly #higherlife #altitudes #commercial #jets ? :",joy
1268,talking pay serves limit earning,sadness
1269,absence transparency really serve best policy whole? #talkpay #entrepreneur,joy
1270,talking pay isn't,sadness
1271,glassdoor chief economist adchamberlain explains connection education,joy
1272,,fear
1273,yesterday's blog post: let''s talk day,joy
1274,glassdoor chief economist adchamberlian discusses gender & (the less talked about),joy
1275,must continue close gaps. #employeeengagement #employeeadvocacy #talkpay,disgust
1276,glassdoor chief economist adchamberlain breaks #paygaps exist,joy
1277,adchamberlain #talkpay gender #paygaps,joy
1278,glassdoor chief economist adchamberlain breaks #paygaps exist,joy
1279,glassdoor chief economist adchamberlain breaks #paygaps exist,joy
1280,college majors highest starting,sadness
1281,talkpay_anon acraigpfeifer even data scientists ten years ago? feel like title would applied,anger
1282,2015 -,joy
1283,2015-,fear
1284,,anger
1285,devpuppy round two,guilt
1286,"calebthompson #talkpay uncomfortable conversation
 led starting salary last job coming $30k. worth",sadness
1287,yeah good point. 1.5x\xe2\x80\x99d previous salary moving,sadness
1288,,anger
1289,i\xe2\x80\x99m rather interested people\xe2\x80\x99s salaries compare buffer calc\xe2\x80\x94especially states. #talkpay,sadness
1290,introducing new buffer salary,sadness
1291,buffer uses family member count location determine pay. rural singles worth less? #talkpay,disgust
1292,introducing new buffer salary,sadness
1293,make,fear
1294,i've talked salary transparency #talkpay - \xe2\x80\xa6 - talking salary processes worker's,sadness
1295,video explains talk salary coworkers,disgust
1296,finished,fear
1297,"one goggle
 talking pay inequality \xe2\x80\x94 woman made spreadsheet \xe2\x80\xa6 via",sadness
1298,limedaring elaconf #talkpay,sadness
1299,everything always wanted know pay gap (but afraid,sadness
1300,another amazing talk!!! negotiating = asking worth.. #itsnotselfish limedaring elaconf #talkpay,sadness
1301,agree limedaring #talkpay commonplace negotiating would less,joy
1302,limedaring thanks helping,guilt
1303,negotiating & asking money mean selfish.,sadness
1304,laurengalanter yes! important \xe2\x80\x94 subtext morning role male ally,disgust
1305,,fear
1306,don't wait 'til you're unhappy become informed. always know position.,sadness
1307,glad limedaring helping bust stigma around talking openly salary. really help,sadness
1308,shout-out,sadness
1309,talk peers #talkpay #elaconf elaconf,sadness
1310,i\xe2\x80\x99m really interested #talkpay,guilt
1311,seemed apropo considering i've lots offline salary discussions peers past,guilt
1312,talking pay serves limit earning,sadness
1313,#talkpay \xe2\x80\x93 encouraging women share salaries \xe2\x80\x93 emma,guilt
1314,haven\xe2\x80\x99t heard read #talkpay,joy
1315,millennials\xe2\x80\x99 fear commitment actually pays,sadness
1316,pay secrecy fosters,joy
1317,#talkpay: ready tell world much make?,disgust
1318,"one best essays ""pay writers"" conversation i\'ve ever read. love",sadness
1319,facebook sponsored republican debate really raised men's salaries since women weren't hired early,sadness
1320,totally forgot job,guilt
1321,getting proper pay efforts requires,sadness
1322,#uxdesigner #ux #ui #visualdesigner nation,guilt
1323,playing computer science topic quiz forced let rub feet terrified needed,sadness
1324,rt stefanieoconnel: talking pay serves limit earning,sadness
1325,talking pay serves limit earning potential. #talkpay #entrepreneur #income,sadness
1326,"$1/annum because
 don't traditional job",anger
1327,dana_orourke loved things like #talkpay payscale showing ranges even exist different,guilt
1328,take glasses back,fear
1329,handyman,disgust
1330,equal pay == global economy + 12 trillion.,sadness
1331,finished apprenticeship offered fulltime development job $63k/yr point working roughly 50-60,fear
1332,,sadness
1333,survey tr_foundation rockefellerfdn shows #youngwomen upbeat,guilt
1334,talking pay serves limit earning potential. #talkpay #entrepreneur #income,sadness
1335,talking pay serves limit earning potential. #talkpay #entrepreneur #income,sadness
1336,talking pay serves limit earning potential. #talkpay #entrepreneur #income,sadness
1337,#talkpay: ready tell world much make?,disgust
1338,"planet money takes favorite topic: salary transparency! - staring
 sumall #talkpay",sadness
1339,case universal pay transparency #talkpay,sadness
1340,"over
 model: use user's data",joy
1341,open salaries buffer: transparent formula salaries #talkpay,sadness
1342,#childcare costs may push women,disgust
1343,guess i'm still fired ~labor conditions~ researching & discussing pay secrecy yesterday:,joy
1344,wrote pay secrecy eschew it. bonus: california labor law!,joy
1345,1st line corporate pay transparency. man would awesome.,sadness
1346,data reveal gender pay gap among college,joy
1347,feel openness comes salary? easy adjust level openness? #talkpay,guilt
1348,open salaries buffer: transparent formula salaries #talkpay,sadness
1349,talking pay serves limit earning potential. #talkpay #entrepreneur #income,sadness
1350,jennifer lawrence?! hilaryswank got,disgust
1351,absence transparency really serve best policy whole? #talkpay #entrepreneur,sadness
1352,great debate blog today- think universal pay transparency?,sadness
1353,absence transparency really serve best policy whole? #talkpay #entrepreneur,sadness
1354,hat's buffer love you're driven,disgust
1355,open salaries buffer: transparent formula salaries #talkpay,sadness
1356,buffer: open salaries buffer: transparent formula salaries #talkpay - revolutionary!' open salaries buffer: transparent formula salaries #talkpay ' negotiate salary #talkpay #genymoney ' count controversial. i'm advocate universal pay transparency #talkpay #incomegap,sadness
1357,talking pay serves limit earning potential. #talkpay #entrepreneur #income,sadness
1358,thank senseofcents patflynn #income inspiration. #talkpay!,guilt
1359,absence transparency really serve best policy,sadness
1360,3 things don't matter negotating,sadness
1361,hiring: director global customer support - #pittsburgh - 110-135k - #talkpay #customersupport #cxjobs,sadness
1362,lynncyrin it\xe2\x80\x99s eating #talkpay incredibly focused developers. meant discussion,disgust
1363,promoted. shy,sadness
1364,cost mep \xc2\xa31.79 million compared,sadness
1365,election 2015: 232 mps expected leave parliament cost taxpayers,joy
1366,don't care,anger
1367,open salaries buffer: transparent formula salaries #talkpay,sadness
1368,oh yes did! rt duretti: dang godaddy #talkpay\xe2\x80\x99ing #ghc15,anger
1369,dang godaddy #talkpay\xe2\x80\x99ing #ghc15,anger
1370,happy #demdebate able #talkpay really nice congress passed #equalpay! need paycheck fairness act!,disgust
1371,happy #demdebate able #talkpay really nice congress passed #equalpay! need paycheck fairness act!,disgust
1372,marketo #marketing #career? give pay equality. #talkpay,disgust
1373,marketing careers: men & women maryfirme #talkpay #careerday \xe2\x80\xa6 via,guilt
1374,payscale crunch missing salary data? i'd love add post.,anger
1375,big voices #talkpay: #jenniferlawrence mckinsey & payscale. here's #marketing #careers,disgust
1376,disgrace follower.,fear
1377,two types people world. leaders followers. difference compensation vast.,sadness
1378,one favorite talks,guilt
1379,new video! osfeels #osfeels let's continue talk pay laurenvoswinkel,sadness
1380,must read pay equality. solution? #talkpay guess?,sadness
1381,"talkpay_anon 7 years
 experience early 20s??? you've product designing since high",disgust
1382,talkpay_anon,joy
1383,2015 - tech,disgust
1384,"people
 salaried work",joy
1385,"ding salaried employees showing 20 minute
 late even though routinely stay late say policies >>over",joy
1386,people salaried work,guilt
1387,limedaring talking #talkpay underpaid! knowing worth negotiation,sadness
1388,think might spitballing really raised men's salaries since women weren't hired early,sadness
1389,pydxconf justinabrahms one favorite dumps transparent pay data #talkpay,joy
1390,help!,sadness
1391,harvardbiz validation pay,sadness
1392,,anger
1393,#talkpay \xe2\x80\x93 encouraging women share salaries \xe2\x80\x93,guilt
1394,plug,joy
1395,gov. brown signed #fairpay act legislation today california. would fix gender pay,disgust
1396,gov. brown signed fair pay act,sadness
1397,women tweeting salaries? let's #talkpay! #wagegap #taboo,sadness
1398,wow want feel small insignificant? install wagespot app.,guilt
1399,"reading #talkpay tweets. :/\nbleh. fuck me. guess i\'m ""keeping real.""\nmade $ 2001",sadness
1400,negotiate,sadness
1401,fishrock123 wasn't sure saw #talkpay,guilt
1402,#talkpay topped twitter \xe2\x80\x94 many people tweeted salaries? #dailydeals,guilt
1403,17 (ack) years experience master's degree. currently bill non-profit $125/hr 20-30,guilt
1404,still messes let rub feet terrified needed,sadness
1405,ianweller tjkirch know #talkpay. saying problem,guilt
1406,tjkirch rodarvus that's #talkpay about. fixing,sadness
1407,#osfeels #talkpay late party 8 years,disgust
1408,ianweller #talkpay first year,sadness
1409,"#talkpay back. i'm white trans hw/sw hacker cutie
 $125k sf lives",disgust
1410,couldn't disagree more. can't pay mortgage free beer. write post,sadness
1411,brianarn alicegoldfuss compensation get job. draw lines,sadness
1412,#talkpay #osfeels i'm software developer thoughtbot nyc 9 years,disgust
1413,nein09 #osfeels #talkpay tells testers undervalued; one 9,disgust
1414,#osfeels folks posting #talkpay make ever,anger
1415,konstantinhaase looking more... chart imply employer often underpays overpays job,sadness
1416,also context #talkpay: 7 years experience,fear
1417,konstantinhaase wow talk hitting average square,guilt
1418,oh manager totally follows twitter monday's 1:1,fear
1419,think,guilt
1420,white straight cis female nyc ~2.75 years,sadness
1421,#talkpay first year,sadness
1422,#talkpay first,fear
1423,#osfeeels #talkpay i\xe2\x80\x99m user experience consultant 10+ years experience wisconsin make,disgust
1424,remember #talkpay? laurenvoswinkel started hashtag last,guilt
1425,"#osfeels #talkpay i'm room make $160k just
 development systems",disgust
1426,3 things don't matter negotating,sadness
1427,"tuned #gwsummit? see nickhanauer say $15 minute
",sadness
1428,mostly low salaries begin with. #talkpay,sadness
1429,36 colleges women graduates out-earn men,disgust
1430,blakegentry she's probably getting paid less already underpaid pitching coaches,sadness
1431,published part 1 autonomous salary series,sadness
1432,#forbes400 reported total worth almost,anger
1433,open salaries buffer: transparent formula salaries #talkpay,sadness
1434,pontifex speaks right education everyone especially,sadness
1435,,sadness
1436,people jobs got biggest pay raises year,guilt
1437,use free benefits & equity evaluation #bee guide value startup,sadness
1438,#gender salary gap persists despite strong postgraduate employment. #canada #talkpay #endwagegap,joy
1439,sackerduncan hope seeing year\'s time ;) buffer: open salaries,guilt
1440,open salaries buffer: transparent formula salaries #talkpay,sadness
1441,24/f/san,sadness
1442,rock. #talkpay,anger
1443,"members asked about
 salary negotiation. want starting point? here's anonymous sheet salary info. #talkpay\n\n",sadness
1444,"members asked about
 salary negotiation. want starting point? here's anonymous sheet salary",sadness
1445,offerletterio #guesspay adventure started great worth & compensation chats! cc mallyvai #talkpay,disgust
1446,remember #talkpay? anyone know collected data devs uk,sadness
1447,rt aauwpolicy: lets keep #talkpay discussion going! lisamaatz speaks gender #paygap post-college,disgust
1448,farrellera reminding folks california #talkpay workplace without worrying,sadness
1449,rt aauwpolicy: lets keep #talkpay discussion going! lisamaatz speaks gender #paygap post-college earnings,guilt
1450,lets keep #talkpay discussion going! lisamaatz speaks gender #paygap post-college earnings,guilt
1451,protecting workers prohibited discouraged trying #talkpay: via,sadness
1452,final question! guess means talk #equalpay first,sadness
1453,are! follow along aauwactionfund live tweets. here's hoping,guilt
1454,it's time round 1.,sadness
1455,1st gop #cnndebate starts now! welcome stage ricksantorum bobbyjindal lindseygrahamsc gov_gilmore think,guilt
1456,t-minus 1 hour first gop #cnndebate! really want candidates #talkpay & address #equalpay,sadness
1457,rt want hear #gopdebate candidates #talkpay! it's past time equal pay.,guilt
1458,tonight's #gopdebate moderators include: jaketapper danabashcnn & hughhewitt questions,joy
1459,new #paygap number perfect opportunity gop candidates #talkpay #cnndebate tonight! let know,guilt
1460,tell us: spend extra pennies pay gap women 21,disgust
1461,uscensusbureau every,anger
1462,new census data #equalpay dropping tomorrow! we'll keep updated national & state details,disgust
1463,offer right blend risk reward handle case #unicorpse?,sadness
1464,60% private-sector employees formally prohibited discouraged trying #talkpay. that's wrong:,sadness
1465,,sadness
1466,struggle last great taboo: admitting salary,sadness
1467,negotiate,sadness
1468,controls engineer,sadness
1469,things share may 1st,guilt
1470,uh oh \xe2\x80\x94 federal law protects employees retaliation #talkpay full loopholes:,joy
1471,2015 - ent,sadness
1472,3 things don't matter negotating salary #talkpay #genymoney,sadness
1473,mt iwpresearch new #ofccp rules pay transparency important building block,sadness
1474,,fear
1475,able #talkpay especially strong impact women,disgust
1476,new usdol rule help end #wagegap ending retaliation employers workers #talkpay:,joy
1477,new #ofccp rules pay transparency important building block tackling #wagegap,sadness
1478,trans people 4x likely make less $10k year.,sadness
1479,thanks nwlc spreading word #talkpay,anger
1480,"let\'s keep ""talk"" #talkpay \xe2\x80\x94 make voice heard let usdol know support fair pay!",sadness
1481,along #paidsickdays,fear
1482,want keep discussion #talkpay going year round? visit see take action,guilt
1483,black women make 64\xc2\xa2 every $1 white man makes. employers retaliating workers #talkpay discrimination,sadness
1484,#flashbackfriday: research shows money top source stress women. time #talkpay:,disgust
1485,women color make far less money white men do. pay secrecy continue make problem worse #talkpay,sadness
1486,without pay,sadness
1487,12 states already laws shielding workers retaliation,joy
1488,\xc2\xbd workers say cannot #talkpay employers discourage prohibit it. must change!,sadness
1489,able #talkpay helps workers find whether they\xe2\x80\x99re paid,sadness
1490,able #talkpay problem,disgust
1491,able #talkpay without fear retaliation isn't better workers. boosts morale productivity entire,sadness
1492,rt agree workers & women deserve #talkpay know,sadness
1493,60% private-sector employees formally prohibited discouraged trying #talkpay. must change,sadness
1494,#talkpay it'd really nice congress passed #equalpay! need paycheck fairness act!,disgust
1495,ability #talkpay without fear retaliation isn't better workers \xe2\x80\x94 ultimately boosts economy,sadness
1496,women bear burden correcting pay,disgust
1497,#talkpay wonder pay equity it's going?,sadness
1498,new usdol rule help root discrimination & allow workers #talkpay 3 major ways\xe2\x80\x94learn here:,sadness
1499,"34% black trans people & 28% latino trans people
 make less",sadness
1500,able #talkpay problem,disgust
1501,workers,guilt
1502,60% private-sector employees formally prohibited discouraged trying #talkpay. must change,sadness
1503,proud usdol & multiple states stepping fight pay discrimination & encourage women #talkpay,joy
1504,60% private-sector employees formally prohibited discouraged trying #talkpay. must change,sadness
1505,wage disparities based gender present across us. new usdol pay transparency rule may help fix #talkpay,sadness
1506,women allowed,sadness
1507,1000 aauw members stepped #talkpay comments supporting usdol nonretaliation #fairpay,joy
1508,able #talkpay especially important women\xe2\x80\x94if you're allowed discuss,disgust
1509,able #talkpay especially strong impact women,disgust
1510,can't close gender wage gap employees can't #talkpay w/o retaliation! learn more:,sadness
1511,able #talkpay problem,disgust
1512,black women make 64\xc2\xa2 every $1 white man makes. employees,sadness
1513,able #talkpay workplace one step still ways,disgust
1514,able #talkpay helps workers learn they\xe2\x80\x99re paid,sadness
1515,employers able retaliate employees conversations wages. pay secrecy bad,joy
1516,pay transparency crucial closing wage gap allows women find they're paid,sadness
1517,fear retaliation leads serious \xe2\x80\x9cchilling effect\xe2\x80\x9d discussing wages. changes workers #talkpay:,joy
1518,usdol's rule allowing employees federal contractors #talkpay eliminates major barrier #fairpay 28 million,sadness
1519,able #talkpay helps workers find whether they\xe2\x80\x99re paid,sadness
1520,ability #talkpay without fear retaliation isn't better workers boosts morale \xe2\x80\x94and productivity\xe2\x80\x94in whole,sadness
1521,pay secrecy much prevalent private sector public sector \xe2\x80\xa6 #talkpay,joy
1522,60% private-sector employees formally prohibited discouraged trying #talkpay. that's wrong:,sadness
1523,able #talkpay helps workers find whether they\xe2\x80\x99re paid,sadness
1524,sunlight best disinfectant. #talkpay,fear
1525,#talkpay? 51% women report discouraged prohibited discussing pay \xe2\x80\xa6,sadness
1526,7 women stepped forward #talkpay & talk shortchanged unfair pay. share story!,sadness
1527,60% private-sector employees\n formally prohibited discouraged trying #talkpay. must change,sadness
1528,ability #talkpay without fear retaliation isn't better workers boosts morale \xe2\x80\x94and productivity\xe2\x80\x94in whole,sadness
1529,rt agree workers & women deserve #talkpay know,sadness
1530,"rt agree workers deserve #talkpay & know stand \xe2\x80\x94 with
 new proposed rule fed",sadness
1531,#talkpay? 51% women report discouraged prohibited discussing pay,sadness
1532,able #talkpay problem,disgust
1533,final rule pay transparency federal contractors could one step narrowing #wagegap,sadness
1534,usdol promotes pay transparency among federal contractors,sadness
1535,time celebrate usdol pay secrecy rules #talkpay twitter storm!,guilt
1536,51%,disgust
1537,hide seek many employers hiding behind pay secrecy. read rule let workers #talkpay:,joy
1538,join,anger
1539,2:00,fear
1540,we're celebrating new dol pay transparency rules twitter storm! join us 2pm et today,disgust
1541,"please join us & nwlc 2pm et #talkpay twitter storm department
 labor pay transparency rule. info:",guilt
1542,new job! director engineering,anger
1543,2:00,fear
1544,sr channel sales engineer - #boston - 75-100k - #talkpay #industrialautomation #salesjobs #bostonjobs #jobs -,disgust
1545,hiring: controller,sadness
1546,"important real talk: ""my struggle last great taboo: admitting salary"" \xe2\x80\xa6 via",sadness
1547,good insights glassdoor's adchamberlain (tx,sadness
1548,employees happy learn much ceo makes?,guilt
1549,for-profit company,fear
1550,fyi: \xe2\x80\x9cyour advisory agreement broken\xe2\x80\x9d commagere,joy
1551,gop #1 talking point hrc's,joy
1552,visit view hundreds #engineeringjobs listed recruiters across,guilt
1553,job: data developer,disgust
1554,hiring: sr data scientist - #boston - 90-140k #talkpay #bigdatajobs #datascience #bostonjobs #quantitative #jobs -,joy
1555,open salaries buffer: transparent formula salaries #talkpay,sadness
1556,,anger
1557,hiring: revenue cycle director - #houston - 80-125k #talkpay #revenuecycle #healthcarejobs #houstonjobs #txjobs #jobs,sadness
1558,let's #talkpay: work know,guilt
1559,much mark zuckerberg make compared average facebook employee? #talkpay,sadness
1560,open salaries buffer: transparent formula salaries #talkpay,sadness
1561,"#opendata helps drive #compensation #transparency know you
 others are
 worth #talkpay",sadness
1562,studies show employee satisfaction goes salaries public. tech tackles taboo public,joy
1563,get excited #payday might living paycheck paycheck. seriously,sadness
1564,one nation god 6 days & i\'ve,disgust
1565,#opendata drives #compensation #transparency see others make! make $. #talkpay,sadness
1566,"#opendata helps drive #compensation #transparency know you
 others are
 worth #talkpay",sadness
1567,,sadness
1568,"#openml helps drive #compensation #transparency know you
 others are
 worth! #talkpay",sadness
1569,support driven compensation,joy
1570,love #openml #transparency #compensation. #talkpay. see others,disgust
1571,ceos earn 200 times,sadness
1572,much ceos,sadness
1573,know much ceo makes? #talkpay,disgust
1574,,disgust
1575,#datascience #talkpay #execpay folks - see,guilt
1576,considering moving south? consider job: electrical engineer - sc - 70-90k - #talkpay #ieee #engineeringjobs -,guilt
1577,"pay transparency affect way people bargain adchamberlain npr with
",sadness
1578,feel like idea,anger
1579,know software engineer makes? check overview page #glassdooru #talkpay,sadness
1580,tune npratc today! adchamberlain talks ceo vs. worker pay,joy
1581,feet terrified needed,guilt
1582,negotiate,sadness
1583,startup workers tweet much money actually,sadness
1584,simontnyc created #talkpay get open listing salary information names attached. i\xe2\x80\x99ve done lot research,sadness
1585,light,fear
1586,women need learn better,guilt
1587,light,fear
1588,use chrome extension see #engineers network making,disgust
1589,best companies pay let show need & wear whatever want. jeans > suit,sadness
1590,much marissa mayer make compared average yahoo employee? #talkpay,sadness
1591,"good read thanks
 jenamcgregor glassdoor #talkpay",sadness
1592,average s&#038;p 500 ceo makes 200 times median worker,guilt
1593,let\xe2\x80\x99s talk pay' laurenvoswinkel #talkpay #workplace :),joy
1594,much chipotle ceo steve ells make compared average chipotle employee? #talkpay,sadness
1595,know earning $200k year northern virginia take home little $100k ?! even,sadness
1596,great,joy
1597,three big us consumer companies highest ceo pay gaps -study via,sadness
1598,much jeff bezos make compared average amazon employee? #talkpay,sadness
1599,much mark zuckerberg make compared average facebook employee? #talkpay,sadness
1600,see ceos earn 1000x employees #glassdoorresearch #talkpay,sadness
1601,average ceo earns 204x employees #glassdoorresearch #talkpay,fear
1602,what\xe2\x80\x99s real pay gap ceos employees? #glassdoorresearch #talkpay,sadness
1603,heart goes man work \xe2\x80\x9cboss\xe2\x80\x9d,disgust
1604,great advice negotiating raise using data.,disgust
1605,3 things don't matter negotating,sadness
1606,#datascience + #bigdata + compensation = . optimize compensation career #talkpay,sadness
1607,curious much money journalists make? juliajrh's survey answer:,joy
1608,band's second show starts hour promise would go back,sadness
